user_id,persona_type,assigned_group,manual_perk,total_spend_manual,num_trips_manual,conversion_rate_manual,RFM_score_manual,browsing_rate_manual,business_rate_manual,cluster,segment_name,ml_perk,total_spend_ml,num_trips_ml,conversion_rate_ml,RFM_score_ml,browsing_rate_ml,business_rate_ml
529050,Solo,Hotel & Business Focused Travelers,free hotel meal,3548.38,2.0,0.25,3.0,0.75,0.0,2,Group & Family Travelers / Heavy Baggage,free checked bags,3548.38,2.0,0.25,3.0,0.75,0.0
529082,Solo,Group & Family Travelers / Heavy Baggage,free checked bags,1723.24,1.0,0.125,2.0,0.875,0.0,1,Hotel & Business Focused Travelers,free hotel meal,1723.24,1.0,0.125,2.0,0.875,0.0
529205,Solo,Hotel & Business Focused Travelers,free hotel meal,4113.91,4.0,0.75,6.0,0.25,0.25,1,Hotel & Business Focused Travelers,free hotel meal,4113.91,4.0,0.75,6.0,0.25,0.25
529214,Solo,Hotel & Business Focused Travelers,free hotel meal,2800.86,2.0,0.25,2.0,0.75,0.0,2,Group & Family Travelers / Heavy Baggage,free checked bags,2800.86,2.0,0.25,2.0,0.75,0.0
529216,Solo,Group & Family Travelers / Heavy Baggage,free checked bags,1572.0,1.0,0.125,2.0,0.875,0.0,1,Hotel & Business Focused Travelers,free hotel meal,1572.0,1.0,0.125,2.0,0.875,0.0
529224,Business,VIP High-Frequency Spenders,1 night free hotel plus flight,9970.26,7.0,0.875,9.0,0.125,0.2857142857142857,0,VIP High-Frequency Spenders,1 night free hotel plus flight,9970.26,7.0,0.875,9.0,0.125,0.2857142857142857
529229,Solo,High-Intent Browsers & Spenders,no cancellation fees,5769.04,2.0,0.2222222222222222,4.0,0.7777777777777778,0.0,1,Hotel & Business Focused Travelers,free hotel meal,5769.04,2.0,0.2222222222222222,4.0,0.7777777777777778,0.0
529231,Solo,Hotel & Business Focused Travelers,free hotel meal,4738.68,2.0,0.2222222222222222,4.0,0.7777777777777778,0.0,1,Hotel & Business Focused Travelers,free hotel meal,4738.68,2.0,0.2222222222222222,4.0,0.7777777777777778,0.0
529237,Family,Hotel & Business Focused Travelers,free hotel meal,2733.38,2.0,0.25,3.0,0.75,0.0,2,Group & Family Travelers / Heavy Baggage,free checked bags,2733.38,2.0,0.25,3.0,0.75,0.0
529249,Weekender,Baseline Travelers,exclusive discounts,3390.722,3.0,0.375,4.0,0.625,0.0,4,Baseline Travelers,exclusive discounts,3390.722,3.0,0.375,4.0,0.625,0.0
529284,Solo,Group & Family Travelers / Heavy Baggage,free checked bags,0.0,0.0,,,1.0,0.0,1,Hotel & Business Focused Travelers,free hotel meal,0.0,0.0,,,1.0,
529309,Business,VIP High-Frequency Spenders,1 night free hotel plus flight,7538.0,5.0,0.625,9.0,0.375,0.6,0,VIP High-Frequency Spenders,1 night free hotel plus flight,7538.0,5.0,0.625,9.0,0.375,0.6
529332,Solo,High-Intent Browsers & Spenders,no cancellation fees,5089.28,3.0,0.3333333333333333,6.0,0.6666666666666666,0.6666666666666666,3,High-Intent Browsers & Spenders,no cancellation fees,5089.28,3.0,0.3333333333333333,6.0,0.6666666666666666,0.6666666666666666
529338,Business,VIP High-Frequency Spenders,1 night free hotel plus flight,8450.5,5.0,0.625,9.0,0.375,0.4,0,VIP High-Frequency Spenders,1 night free hotel plus flight,8450.5,5.0,0.625,9.0,0.375,0.4
529362,Solo,Baseline Travelers,exclusive discounts,3243.306,4.0,0.6666666666666666,6.0,0.3333333333333333,0.25,4,Baseline Travelers,exclusive discounts,3243.306,4.0,0.6666666666666666,6.0,0.3333333333333333,0.25
529406,Weekender,Baseline Travelers,exclusive discounts,3167.89,4.0,0.4444444444444444,6.0,0.5555555555555556,0.25,4,Baseline Travelers,exclusive discounts,3167.89,4.0,0.4444444444444444,6.0,0.5555555555555556,0.25
529420,Solo,Group & Family Travelers / Heavy Baggage,free checked bags,0.0,0.0,,,1.0,0.0,1,Hotel & Business Focused Travelers,free hotel meal,0.0,0.0,,,1.0,
529421,Business,VIP High-Frequency Spenders,1 night free hotel plus flight,7111.0,5.0,0.625,9.0,0.375,0.4,0,VIP High-Frequency Spenders,1 night free hotel plus flight,7111.0,5.0,0.625,9.0,0.375,0.4
529422,Solo,Hotel & Business Focused Travelers,free hotel meal,2318.66,2.0,0.25,2.0,0.75,0.5,3,High-Intent Browsers & Spenders,no cancellation fees,2318.66,2.0,0.25,2.0,0.75,0.5
529424,Family,High-Intent Browsers & Spenders,no cancellation fees,2807.652,3.0,0.3333333333333333,5.0,0.6666666666666666,0.6666666666666666,3,High-Intent Browsers & Spenders,no cancellation fees,2807.652,3.0,0.3333333333333333,5.0,0.6666666666666666,0.6666666666666666
529428,Family,Hotel & Business Focused Travelers,free hotel meal,758.3,2.0,0.25,1.0,0.75,0.0,2,Group & Family Travelers / Heavy Baggage,free checked bags,758.3,2.0,0.25,1.0,0.75,0.0
529436,Business,VIP High-Frequency Spenders,1 night free hotel plus flight,12523.775999999998,6.0,0.75,9.0,0.25,0.1666666666666666,0,VIP High-Frequency Spenders,1 night free hotel plus flight,12523.775999999998,6.0,0.75,9.0,0.25,0.1666666666666666
529488,Solo,Baseline Travelers,exclusive discounts,8275.605,2.0,0.2222222222222222,4.0,0.7777777777777778,0.0,2,Group & Family Travelers / Heavy Baggage,free checked bags,8275.605,2.0,0.2222222222222222,4.0,0.7777777777777778,0.0
529501,Family,Baseline Travelers,exclusive discounts,3167.828875,4.0,0.5,6.0,0.5,0.25,4,Baseline Travelers,exclusive discounts,3167.8288749999997,4.0,0.5,6.0,0.5,0.25
529502,Weekender,High-Intent Browsers & Spenders,no cancellation fees,4811.657999999999,3.0,0.375,6.0,0.625,0.3333333333333333,1,Hotel & Business Focused Travelers,free hotel meal,4811.657999999999,3.0,0.375,6.0,0.625,0.3333333333333333
529510,Family,High-Intent Browsers & Spenders,no cancellation fees,1668.02,2.0,0.25,1.0,0.75,0.5,3,High-Intent Browsers & Spenders,no cancellation fees,1668.02,2.0,0.25,1.0,0.75,0.5
529513,Business,VIP High-Frequency Spenders,1 night free hotel plus flight,6189.467,5.0,0.625,9.0,0.375,0.4,0,VIP High-Frequency Spenders,1 night free hotel plus flight,6189.467,5.0,0.625,9.0,0.375,0.4
529520,Family,Group & Family Travelers / Heavy Baggage,free checked bags,2784.9039999999995,1.0,0.125,2.0,0.875,0.0,2,Group & Family Travelers / Heavy Baggage,free checked bags,2784.9039999999995,1.0,0.125,2.0,0.875,0.0
529566,Family,Group & Family Travelers / Heavy Baggage,free checked bags,2435.1400000000003,1.0,0.1111111111111111,7.0,0.8888888888888888,0.0,2,Group & Family Travelers / Heavy Baggage,free checked bags,2435.1400000000003,1.0,0.1111111111111111,7.0,0.8888888888888888,0.0
529602,Family,Baseline Travelers,exclusive discounts,4286.12,2.0,0.5,4.0,0.5,0.0,2,Group & Family Travelers / Heavy Baggage,free checked bags,4286.12,2.0,0.5,4.0,0.5,0.0
529677,Family,Group & Family Travelers / Heavy Baggage,free checked bags,1730.0,1.0,0.125,2.0,0.875,0.0,4,Baseline Travelers,exclusive discounts,1730.0,1.0,0.125,2.0,0.875,0.0
529678,Group,Hotel & Business Focused Travelers,free hotel meal,5787.748,3.0,0.3333333333333333,6.0,0.6666666666666666,0.6666666666666666,3,High-Intent Browsers & Spenders,no cancellation fees,5787.748,3.0,0.3333333333333333,6.0,0.6666666666666666,0.6666666666666666
529689,Family,VIP High-Frequency Spenders,1 night free hotel plus flight,9006.557,4.0,0.4444444444444444,8.0,0.5555555555555556,0.0,0,VIP High-Frequency Spenders,1 night free hotel plus flight,9006.557,4.0,0.4444444444444444,8.0,0.5555555555555556,0.0
529695,Group,VIP High-Frequency Spenders,1 night free hotel plus flight,7259.76,5.0,0.5555555555555556,8.0,0.4444444444444444,0.6,0,VIP High-Frequency Spenders,1 night free hotel plus flight,7259.76,5.0,0.5555555555555556,8.0,0.4444444444444444,0.6
529704,Solo,Baseline Travelers,exclusive discounts,1530.0,1.0,0.3333333333333333,2.0,0.6666666666666666,0.0,4,Baseline Travelers,exclusive discounts,1530.0,1.0,0.3333333333333333,2.0,0.6666666666666666,0.0
529734,Business,VIP High-Frequency Spenders,1 night free hotel plus flight,9359.816,5.0,0.625,9.0,0.375,0.4,0,VIP High-Frequency Spenders,1 night free hotel plus flight,9359.816,5.0,0.625,9.0,0.375,0.4
529737,Solo,Group & Family Travelers / Heavy Baggage,free checked bags,0.0,0.0,,,1.0,0.0,1,Hotel & Business Focused Travelers,free hotel meal,0.0,0.0,,,1.0,
529768,Solo,Baseline Travelers,exclusive discounts,4458.628000000001,4.0,0.5,6.0,0.5,0.0,1,Hotel & Business Focused Travelers,free hotel meal,4458.628000000001,4.0,0.5,6.0,0.5,0.0
529781,Family,Hotel & Business Focused Travelers,free hotel meal,1587.48,3.0,0.375,4.0,0.625,0.0,2,Group & Family Travelers / Heavy Baggage,free checked bags,1587.48,3.0,0.375,4.0,0.625,0.0
529783,Solo,High-Intent Browsers & Spenders,no cancellation fees,5988.0,2.0,0.2222222222222222,5.0,0.7777777777777778,0.0,0,VIP High-Frequency Spenders,1 night free hotel plus flight,5988.0,2.0,0.2222222222222222,5.0,0.7777777777777778,0.0
529787,Family,Baseline Travelers,exclusive discounts,2491.0,4.0,0.5,5.0,0.5,0.0,4,Baseline Travelers,exclusive discounts,2491.0,4.0,0.5,5.0,0.5,0.0
529801,Family,VIP High-Frequency Spenders,1 night free hotel plus flight,5714.0599999999995,5.0,0.625,9.0,0.375,0.2,0,VIP High-Frequency Spenders,1 night free hotel plus flight,5714.06,5.0,0.625,9.0,0.375,0.2
529831,Business,VIP High-Frequency Spenders,1 night free hotel plus flight,6577.66,5.0,0.625,9.0,0.375,0.0,0,VIP High-Frequency Spenders,1 night free hotel plus flight,6577.66,5.0,0.625,9.0,0.375,0.0
529840,Solo,Group & Family Travelers / Heavy Baggage,free checked bags,218.06,1.0,0.125,1.0,0.875,0.0,1,Hotel & Business Focused Travelers,free hotel meal,218.06,1.0,0.125,1.0,0.875,0.0
529845,Solo,High-Intent Browsers & Spenders,no cancellation fees,1296.64,2.0,0.2,1.0,0.8,0.5,3,High-Intent Browsers & Spenders,no cancellation fees,1296.64,2.0,0.2,1.0,0.8,0.5
529857,Solo,Group & Family Travelers / Heavy Baggage,free checked bags,5376.0,1.0,0.1111111111111111,5.0,0.8888888888888888,0.0,0,VIP High-Frequency Spenders,1 night free hotel plus flight,5376.0,1.0,0.1111111111111111,5.0,0.8888888888888888,0.0
529879,Weekender,High-Intent Browsers & Spenders,no cancellation fees,3745.76,4.0,0.5,6.0,0.5,0.5,3,High-Intent Browsers & Spenders,no cancellation fees,3745.76,4.0,0.5,6.0,0.5,0.5
529887,Family,Group & Family Travelers / Heavy Baggage,free checked bags,1180.42,1.0,0.125,1.0,0.875,0.0,4,Baseline Travelers,exclusive discounts,1180.42,1.0,0.125,1.0,0.875,0.0
529913,Solo,Group & Family Travelers / Heavy Baggage,free checked bags,0.0,0.0,,,1.0,0.0,1,Hotel & Business Focused Travelers,free hotel meal,0.0,0.0,,,1.0,
529940,Family,Hotel & Business Focused Travelers,free hotel meal,1626.6,3.0,0.3333333333333333,4.0,0.6666666666666666,0.0,2,Group & Family Travelers / Heavy Baggage,free checked bags,1626.6,3.0,0.3333333333333333,4.0,0.6666666666666666,0.0
529972,Group,Hotel & Business Focused Travelers,free hotel meal,5764.407999999999,3.0,0.375,6.0,0.625,0.0,1,Hotel & Business Focused Travelers,free hotel meal,5764.407999999999,3.0,0.375,6.0,0.625,0.0
530004,Solo,Baseline Travelers,exclusive discounts,2603.1279999999997,2.0,0.25,3.0,0.75,0.0,4,Baseline Travelers,exclusive discounts,2603.1279999999997,2.0,0.25,3.0,0.75,0.0
530039,Group,VIP High-Frequency Spenders,1 night free hotel plus flight,6493.12,4.0,0.5,8.0,0.5,0.25,0,VIP High-Frequency Spenders,1 night free hotel plus flight,6493.12,4.0,0.5,8.0,0.5,0.25
530090,Family,Baseline Travelers,exclusive discounts,2808.916666666667,3.0,0.3333333333333333,5.0,0.6666666666666666,0.0,4,Baseline Travelers,exclusive discounts,2808.916666666667,3.0,0.3333333333333333,5.0,0.6666666666666666,0.0
530118,Business,Hotel & Business Focused Travelers,free hotel meal,2865.499,5.0,0.625,6.0,0.375,0.6,2,Group & Family Travelers / Heavy Baggage,free checked bags,2865.499,5.0,0.625,6.0,0.375,0.6
530188,Group,VIP High-Frequency Spenders,1 night free hotel plus flight,7387.44,4.0,0.4444444444444444,8.0,0.5555555555555556,0.5,0,VIP High-Frequency Spenders,1 night free hotel plus flight,7387.44,4.0,0.4444444444444444,8.0,0.5555555555555556,0.5
530196,Solo,Baseline Travelers,exclusive discounts,2592.0,2.0,0.5,3.0,0.5,0.0,4,Baseline Travelers,exclusive discounts,2592.0,2.0,0.5,3.0,0.5,0.0
530199,Solo,Hotel & Business Focused Travelers,free hotel meal,3160.54,2.0,0.5,4.0,0.5,0.0,2,Group & Family Travelers / Heavy Baggage,free checked bags,3160.54,2.0,0.5,4.0,0.5,0.0
530213,Solo,Baseline Travelers,exclusive discounts,2310.3199999999997,3.0,0.3333333333333333,4.0,0.6666666666666666,0.0,4,Baseline Travelers,exclusive discounts,2310.3199999999997,3.0,0.3333333333333333,4.0,0.6666666666666666,0.0
530223,Solo,Baseline Travelers,exclusive discounts,2580.5,3.0,0.375,4.0,0.625,0.0,4,Baseline Travelers,exclusive discounts,2580.5,3.0,0.375,4.0,0.625,0.0
530240,Family,Hotel & Business Focused Travelers,free hotel meal,4402.756,2.0,0.25,4.0,0.75,0.5,1,Hotel & Business Focused Travelers,free hotel meal,4402.756,2.0,0.25,4.0,0.75,0.5
530277,Family,VIP High-Frequency Spenders,1 night free hotel plus flight,6622.26,5.0,0.625,9.0,0.375,0.0,0,VIP High-Frequency Spenders,1 night free hotel plus flight,6622.26,5.0,0.625,9.0,0.375,0.0
530278,Group,Hotel & Business Focused Travelers,free hotel meal,2840.972,4.0,0.5,10.0,0.5,0.25,2,Group & Family Travelers / Heavy Baggage,free checked bags,2840.972,4.0,0.5,10.0,0.5,0.25
530282,Solo,Baseline Travelers,exclusive discounts,2728.94,5.0,0.625,7.0,0.375,0.2,4,Baseline Travelers,exclusive discounts,2728.94,5.0,0.625,7.0,0.375,0.2
530298,Family,High-Intent Browsers & Spenders,no cancellation fees,2767.151,3.0,0.3333333333333333,5.0,0.6666666666666666,0.3333333333333333,4,Baseline Travelers,exclusive discounts,2767.151,3.0,0.3333333333333333,5.0,0.6666666666666666,0.3333333333333333
530315,Solo,High-Intent Browsers & Spenders,no cancellation fees,1925.4,2.0,0.2222222222222222,2.0,0.7777777777777778,1.0,3,High-Intent Browsers & Spenders,no cancellation fees,1925.4,2.0,0.2222222222222222,2.0,0.7777777777777778,1.0
530322,Family,Hotel & Business Focused Travelers,free hotel meal,1846.305,2.0,0.25,2.0,0.75,0.0,2,Group & Family Travelers / Heavy Baggage,free checked bags,1846.305,2.0,0.25,2.0,0.75,0.0
530329,Family,Group & Family Travelers / Heavy Baggage,free checked bags,988.106,1.0,0.1,1.0,0.9,0.0,2,Group & Family Travelers / Heavy Baggage,free checked bags,988.106,1.0,0.1,1.0,0.9,0.0
530365,Solo,High-Intent Browsers & Spenders,no cancellation fees,1335.518,2.0,0.25,1.0,0.75,1.0,3,High-Intent Browsers & Spenders,no cancellation fees,1335.518,2.0,0.25,1.0,0.75,1.0
530371,Family,High-Intent Browsers & Spenders,no cancellation fees,3234.04,3.0,0.375,5.0,0.625,0.3333333333333333,3,High-Intent Browsers & Spenders,no cancellation fees,3234.04,3.0,0.375,5.0,0.625,0.3333333333333333
530374,Solo,Baseline Travelers,exclusive discounts,1998.1,2.0,0.2222222222222222,2.0,0.7777777777777778,0.0,4,Baseline Travelers,exclusive discounts,1998.1,2.0,0.2222222222222222,2.0,0.7777777777777778,0.0
530379,Solo,Group & Family Travelers / Heavy Baggage,free checked bags,445.6,1.0,0.1,1.0,0.9,0.0,1,Hotel & Business Focused Travelers,free hotel meal,445.6,1.0,0.1,1.0,0.9,0.0
530383,Solo,High-Intent Browsers & Spenders,no cancellation fees,2900.24,3.0,0.375,4.0,0.625,0.6666666666666666,3,High-Intent Browsers & Spenders,no cancellation fees,2900.24,3.0,0.375,4.0,0.625,0.6666666666666666
530385,Solo,High-Intent Browsers & Spenders,no cancellation fees,2735.39,3.0,0.375,4.0,0.625,0.6666666666666666,3,High-Intent Browsers & Spenders,no cancellation fees,2735.39,3.0,0.375,4.0,0.625,0.6666666666666666
530421,Solo,Baseline Travelers,exclusive discounts,4488.162,4.0,0.4444444444444444,7.0,0.5555555555555556,0.0,1,Hotel & Business Focused Travelers,free hotel meal,4488.162,4.0,0.4444444444444444,7.0,0.5555555555555556,0.0
530427,Solo,Hotel & Business Focused Travelers,free hotel meal,3728.04,3.0,0.375,5.0,0.625,0.3333333333333333,2,Group & Family Travelers / Heavy Baggage,free checked bags,3728.04,3.0,0.375,5.0,0.625,0.3333333333333333
530453,Solo,Group & Family Travelers / Heavy Baggage,free checked bags,0.0,0.0,,,1.0,0.0,1,Hotel & Business Focused Travelers,free hotel meal,0.0,0.0,,,1.0,
530463,Group,VIP High-Frequency Spenders,1 night free hotel plus flight,10603.254,6.0,0.75,9.0,0.25,0.1666666666666666,0,VIP High-Frequency Spenders,1 night free hotel plus flight,10603.254,6.0,0.75,9.0,0.25,0.1666666666666666
530468,Group,VIP High-Frequency Spenders,1 night free hotel plus flight,5913.245,4.0,0.5,7.0,0.5,0.0,0,VIP High-Frequency Spenders,1 night free hotel plus flight,5913.245,4.0,0.5,7.0,0.5,0.0
530514,Family,Hotel & Business Focused Travelers,free hotel meal,1618.69875,3.0,0.5555555555555556,4.0,0.4444444444444444,0.0,2,Group & Family Travelers / Heavy Baggage,free checked bags,1618.69875,3.0,0.5555555555555556,4.0,0.4444444444444444,0.0
530543,Family,VIP High-Frequency Spenders,1 night free hotel plus flight,7855.33,5.0,0.625,9.0,0.375,0.0,0,VIP High-Frequency Spenders,1 night free hotel plus flight,7855.33,5.0,0.625,9.0,0.375,0.0
530563,Group,VIP High-Frequency Spenders,1 night free hotel plus flight,7888.398,4.0,0.5,8.0,0.5,0.25,0,VIP High-Frequency Spenders,1 night free hotel plus flight,7888.398,4.0,0.5,8.0,0.5,0.25
530579,Group,VIP High-Frequency Spenders,1 night free hotel plus flight,8594.179999999998,4.0,0.4444444444444444,8.0,0.5555555555555556,0.0,0,VIP High-Frequency Spenders,1 night free hotel plus flight,8594.179999999998,4.0,0.4444444444444444,8.0,0.5555555555555556,0.0
530581,Family,Group & Family Travelers / Heavy Baggage,free checked bags,1760.0,1.0,0.125,2.0,0.875,0.0,4,Baseline Travelers,exclusive discounts,1760.0,1.0,0.125,2.0,0.875,0.0
530585,Solo,Baseline Travelers,exclusive discounts,2714.42,4.0,0.5,5.0,0.5,0.25,4,Baseline Travelers,exclusive discounts,2714.42,4.0,0.5,5.0,0.5,0.25
530592,Solo,VIP High-Frequency Spenders,1 night free hotel plus flight,6860.609999999999,4.0,0.5,8.0,0.5,0.25,0,VIP High-Frequency Spenders,1 night free hotel plus flight,6860.61,4.0,0.5,8.0,0.5,0.25
530599,Solo,Group & Family Travelers / Heavy Baggage,free checked bags,1640.0,1.0,0.125,2.0,0.875,0.0,1,Hotel & Business Focused Travelers,free hotel meal,1640.0,1.0,0.125,2.0,0.875,0.0
530607,Solo,Baseline Travelers,exclusive discounts,2302.7200000000003,2.0,0.25,2.0,0.75,0.0,4,Baseline Travelers,exclusive discounts,2302.7200000000003,2.0,0.25,2.0,0.75,0.0
530625,Family,High-Intent Browsers & Spenders,no cancellation fees,2414.56,2.0,0.25,2.0,0.75,0.5,3,High-Intent Browsers & Spenders,no cancellation fees,2414.56,2.0,0.25,2.0,0.75,0.5
530627,Solo,Baseline Travelers,exclusive discounts,2608.04,3.0,0.375,4.0,0.625,0.0,4,Baseline Travelers,exclusive discounts,2608.04,3.0,0.375,4.0,0.625,0.0
530633,Solo,Group & Family Travelers / Heavy Baggage,free checked bags,0.0,0.0,,,1.0,0.0,1,Hotel & Business Focused Travelers,free hotel meal,0.0,0.0,,,1.0,
530645,Group,Hotel & Business Focused Travelers,free hotel meal,4470.933333333333,6.0,0.75,8.0,0.25,0.0,0,VIP High-Frequency Spenders,1 night free hotel plus flight,4470.933333333333,6.0,0.75,8.0,0.25,0.0
530649,Solo,Hotel & Business Focused Travelers,free hotel meal,5262.900000000001,4.0,0.4444444444444444,7.0,0.5555555555555556,0.0,1,Hotel & Business Focused Travelers,free hotel meal,5262.900000000001,4.0,0.4444444444444444,7.0,0.5555555555555556,0.0
530656,Solo,High-Intent Browsers & Spenders,no cancellation fees,1811.7100000000005,2.0,0.25,2.0,0.75,0.5,3,High-Intent Browsers & Spenders,no cancellation fees,1811.71,2.0,0.25,2.0,0.75,0.5
530665,Solo,Baseline Travelers,exclusive discounts,2582.1666666666665,3.0,0.375,5.0,0.625,0.0,4,Baseline Travelers,exclusive discounts,2582.1666666666665,3.0,0.375,5.0,0.625,0.0
530666,Solo,Hotel & Business Focused Travelers,free hotel meal,1679.46,2.0,0.25,1.0,0.75,0.5,3,High-Intent Browsers & Spenders,no cancellation fees,1679.46,2.0,0.25,1.0,0.75,0.5
530667,Family,VIP High-Frequency Spenders,1 night free hotel plus flight,7557.6,4.0,0.6666666666666666,8.0,0.3333333333333333,0.0,0,VIP High-Frequency Spenders,1 night free hotel plus flight,7557.6,4.0,0.6666666666666666,8.0,0.3333333333333333,0.0
530672,Solo,Group & Family Travelers / Heavy Baggage,free checked bags,0.0,0.0,,,1.0,0.0,1,Hotel & Business Focused Travelers,free hotel meal,0.0,0.0,,,1.0,
530673,Family,Group & Family Travelers / Heavy Baggage,free checked bags,0.0,0.0,,,1.0,0.0,1,Hotel & Business Focused Travelers,free hotel meal,0.0,0.0,,,1.0,
530687,Family,High-Intent Browsers & Spenders,no cancellation fees,5271.07,4.0,0.5,8.0,0.5,0.5,1,Hotel & Business Focused Travelers,free hotel meal,5271.07,4.0,0.5,8.0,0.5,0.5
530719,Weekender,Baseline Travelers,exclusive discounts,2152.838375,4.0,0.4444444444444444,5.0,0.5555555555555556,0.0,4,Baseline Travelers,exclusive discounts,2152.838375,4.0,0.4444444444444444,5.0,0.5555555555555556,0.0
530720,Solo,High-Intent Browsers & Spenders,no cancellation fees,2693.76,3.0,0.625,4.0,0.375,0.3333333333333333,3,High-Intent Browsers & Spenders,no cancellation fees,2693.76,3.0,0.625,4.0,0.375,0.3333333333333333
